,0
research,64
plants,51
genetic,41
development,35
food,33
millet,31
production,30
base,29
molecular,29
data,28
system,27
agriculture,26
resistance,26
improved,25
pennisetum,23
trait,23
genes,22
plant,22
seeds,21
,20
biological,20
disease,20
resources,20
technology,19
work,19
dietary,19
poaceae,19
rice,19
maize,19
process,18
gene,18
genome,18
dna,17
training,17
universities,17
cereals,17
knowledge,16
population,16
testing,16
health,16
student,16
tool,16
property,15
address,14
programs,14
site,14
novel,14
environment,14
modeling,13
stress,13
cell,13
economics,13
sorghum,13
farmer,13
area,13
methods,13
techniques,12
genomics,12
goals,11
measures,11
expression,11
pathogen,11
united,11
future,11
names,11
growth,10
hybrids,10
collection,10
structure,10
complement,10
design,10
states,10
international,10
evaluation,10
cells,10
collaborations,10
feeding,9
marker,9
seasons,9
biology,9
role,9
students,9
quantitative,9
animals,9
water,9
africa,9
marketing,9
security,9
time,9
management,9
procedures,9
affect,8
breeding,8
industry,8
models,8
location,8
communities,8
outcome,8
proteins,8
human,8
loci,8
source,8
study,8
funding,8
pattern,8
wheat,8
vegetables,7
and,7
science,7
mutation,7
reproductive,7
scientist,7
infection,7
productivity,7
graduate,7
interest,7
virus,7
domestic,7
fowls,7
information,7
monitor,7
nitrogen,7
operation,7
resource,7
nutritional,7
model,6
soil,6
genotype,6
arabidopsis,6
pathway,6
phenotype,6
evolution,6
insight,6
analysis,6
virulence,6
physiological,6
viruses,6
droughts,6
biomass,6
education,6
factor,6
cost,6
environmental,6
harvest,6
natural,6
sampling,6
bean,6
country,6
clover,6
educational,6
databases,6
undergraduate,6
support,6
of,6
characteristics,6
surgical,6
attention,5
cynodon,5
ethanol,5
sequence,5
function,5
nebraska,5
play,5
related,5
chromosome,5
nutrient,5
organism,5
parasites,5
biochemical,5
falls,5
farming,5
foundations,5
intellectual,5
rights,5
social,5
grants,5
project,5
adoption,5
roots,5
preservation,5
south,5
climate,5
fabaceae,5
sweet,5
animal,5
american,5
staging,5
back,5
decision,5
detection,5
high,5
school,5
signal,5
transduction,5
absorption,5
availability,5
caco2,5
culture,5
digestion,5
in,5
vitro,5
iron,5
lentils,5
operative,5
phytochemical,5
zinc,5
life,4
variant,4
arachis,4
hypogaea,4
genetics,4
peanuts,4
regulation,4
comparative,4
complex,4
lead,4
mutant,4
relative,4
person,4
transgenic,4
nature,4
positioning,4
maps,4
alleles,4
inbreeding,4
insecta,4
laboratories,4
mosaic,4
panicum,4
weight,4
investigation,4
virginia,4
parents,4
transcription,4
cattle,4
impact,4
response,4
biotechnology,4
engineering,4
publications,4
web,4
diet,4
livestock,4
dakota,4
methodology,4
rural,4
event,4
services,4
experience,4
making,4
diagnostic,4
ensure,4
drift,4
helianthus,4
species,4
herb,4
medicinal,4
regeneration,4
pantoea,4
spinach,4
duodenum,4
promotion,4
cycle,3
link,3
microbial,3
behavior,3
seedling,3
soybeans,3
taxon,3
recombination,3
genomic,3
innovation,3
maintenance,3
mitochondria,3
interactions,3
tobacco,3
tomatoes,3
organisms,3
attribute,3
prevent,3
rna,3
mapping,3
fiber,3
performance,3
control,3
acids,3
rye,3
cereal,3
movement,3
surveys,3
aflatoxins,3
mechanism,3
screening,3
procedure,3
strategies,3
host,3
transportation,3
chromosomes,3
sales,3
brassica,3
combinations,3
tissues,3
alfalfa,3
