,0
research,378
genetic,341
plants,287
production,285
improved,262
resistance,248
sorghum,236
development,229
plant,213
system,206
cereals,200
base,193
trait,181
technology,173
process,167
water,166
stress,165
food,156
data,152
population,150
genes,148
biological,144
agriculture,143
molecular,142
gene,140
programs,139
resources,139
names,136
environment,135
genome,129
goals,129
breeding,124
biomass,122
disease,120
methods,118
wheat,118
response,106
poaceae,106
tool,103
source,101
seeds,100
soil,99
genomics,97
maize,96
modeling,92
study,91
knowledge,90
economics,89
address,88
droughts,88
growth,87
novel,86
affect,85
industry,85
productivity,83
structure,82
hybrids,81
testing,79
cost,79
sugar,78
united,75
time,75
chemicals,74
saccharum,74
states,73
seasons,73
area,72
feeding,71
rice,70
dna,70
biology,68
work,68
climate,67
carbon,65
temperature,65
performance,65
universities,65
evaluation,65
collection,64
management,63
engineering,63
training,63
proteins,62
dietary,62
role,62
,60
gossypium,59
nutrient,59
ethanol,59
variant,59
measures,58
future,58
health,57
environmental,57
texas,57
soybeans,57
genetics,57
insecta,56
roots,55
phenotype,55
techniques,54
biochemical,54
farmer,54
risk,53
site,51
meetings,51
pathway,50
harvest,49
maps,48
of,47
marketing,47
human,47
expression,47
analysis,47
genotype,46
nitrogen,46
design,46
sequencing,46
scientist,45
aphids,45
physiological,45
protein,44
farming,44
science,44
vulgare,44
cell,43
and,43
natural,43
grain,43
property,42
practice,42
monitor,42
pathogen,42
complex,41
quantitative,41
resource,41
acids,40
regulation,40
location,40
communities,40
characteristics,39
irrigation,39
dioxide,39
marker,39
security,39
gases,38
laboratories,38
models,38
rotation,37
impact,37
interest,37
variation,37
fermentation,36
acid,36
students,36
collaborations,36
interactions,35
change,35
loci,35
outcome,35
student,35
mutant,34
starch,34
international,34
screening,34
generations,34
fertilizers,34
oils,33
life,33
growthdevelopment,32
enzymes,31
high,30
personnel,30
animal,30
transgenic,30
livestock,30
methodology,30
databases,30
sampling,29
systems,29
economic,29
related,29
procedures,28
vegetables,28
leaves,28
reproductive,28
organisms,28
fabaceae,28
nutritional,28
tolerance,28
in,28
assay,27
metabolism,27
relative,27
person,27
function,27
carbohydrates,27
educational,27
fiber,27
fungus,27
pressure,26
metabolic,26
architecture,26
to,26
markers,26
juice,26
physiology,25
factor,25
animals,25
cellulose,25
falls,24
kansas,24
evolution,24
innovation,24
reporting,24
arabidopsis,24
comparative,24
insecticides,24
education,24
africa,24
inbreeding,24
pennisetum,24
herbicides,24
rna,24
insect,23
molds,23
quality,23
microbial,23
sound,23
heating,23
alleles,23
link,23
ensure,23
cattle,23
outreach,23
fertility,22
control,22
surveys,22
pattern,22
services,22
prevent,22
price,22
funding,22
wasting,22
mutation,22
sativa,21
bean,21
staging,21
ecosystem,21
greenhouse,21
play,21
cells,21
operation,21
family,21
louisiana,21
effectiveness,21
flowers,21
lignin,21
pesticides,21
fatty,21
cold,21
weather,20
heat,20
decision,20
ecology,20
reproduction,20
adoption,20
surface,20
functional,20
signal,20
petroleum,20
energy,20
country,20
liquid,19
photosynthesis,19
cloning,19
success,19
sequence,19
genomic,19
web,19
foundations,19
publications,19
density,19
candidate,19
seedling,19
bioinformatics,19
insight,19
project,19
virus,19
recovery,19
association,19
avena,18
sensor,18
investigation,18
discovery,18
transduction,18
feed,18
dependence,18
income,18
south,18
complement,18
modification,18
agricultural,18
recommendation,18
vitro,18
phase,17
tissues,17
rural,17
procedure,17
learning,17
information,17
exhibits,17
wall,17
zea,17
stem,17
grants,17
new,17
event,17
diet,17
stream,17
host,17
defense,17
undergraduate,17
wide,17
chromatography,16
disorders,16
pollen,16
community,16
model,16
equilibrium,16
workshop,16
head,16
experience,16
lead,16
member,16
behavior,16
individual,16
chromosomes,16
chromosome,16
aflatoxins,16
potato,16
beef,16
anabolism,16
industrialization,16
database,16
processing,15
microbe,15
simulation,15
colletotrichum,15
puerto,15
rico,15
regeneration,15
california,15
school,15
panicum,15
mapping,15
consumption,15
adopted,15
arthropods,15
diseases,15
light,14
documentation,14
phytochemical,14
support,14
arachis,14
hypogaea,14
positioning,14
male,14
cycle,14
transportation,14
adaptation,14
millet,14
government,14
energygenerating,14
biotechnology,14
recombinants,14
recording,14
previous,14
events,14
injury,14
award,14
fuels,14
genomewide,14
southeastern,14
yeasts,14
transcriptome,14
pathogenic,14
measurement,13
protocols,13
schedule,13
nebraska,13
mediating,13
north,13
peanuts,13
resolution,13
attribute,13
land,13
stages,13
domestic,13
substance,13
morphology,13
air,13
accounting,13
mechanism,13
antioxidants,13
medical,13
poa,13
societies,13
manure,13
organism,13
graduate,13
institution,13
digestion,13
fossil,13
predisposition,13
aspergillus,13
xylose,13
gluten,12
small,12
weight,12
field,12
remote,12
transcription,12
postdoctoral,12
inhibitorantagonist,12
tobacco,12
computer,12
supply,12
output,12
equipment,12
infrastructure,12
parents,12
height,12
photoperiod,12
specialties,12
alfalfa,12
fowls,12
faculty,12
next,12
generation,12
nature,12
mission,12
industrial,12
length,12
nematoda,12
dynamics,12
excision,12
imagery,12
saccharomyces,12
oats,11
guidelines,11
sensing,11
policies,11
minerals,11
mutagenesis,11
making,11
mexico,11
use,11
grant,11
american,11
florida,11
back,11
value,11
the,11
enhancement,11
solutions,11
crops,11
publishing,11
chemical,11
carolina,11
transcript,11
countries,11
arkansas,11
silage,11
lipids,11
chemistry,11
brassica,11
hydrolysis,11
glucose,11
computerized,10
studies,10
mycotoxins,10
clover,10
nutrition,10
transfer,10
sterility,10
fellow,10
transgenes,10
materials,10
effective,10
culture,10
hand,10
computing,10
set,10
trees,10
trend,10
birds,10
descriptor,10
attention,10
approach,10
county,10
organic,10
product,10
vectors,10
rain,10
secure,10
pollution,10
scheme,10
barley,10
microbiome,10
plastics,9
movement,9
amendment,9
color,9
drug,9
wind,9
precipitation,9
vector,9
profile,9
mildew,9
career,9
nuclear,9
statistics,9
phosphorus,9
journals,9
oklahoma,9
linkage,9
cues,9
elements,9
chain,9
absorption,9
polymers,9
genbank,9
fitness,9
developing,9
fruit,9
symposium,9
mays,9
fusarium,9
series,9
african,9
running,9
interference,9
lignocellulose,9
safety,9
center,9
supplementation,9
repository,9
tools,9
commercially,9
viable,9
strategies,8
interaction,8
activity,8
uncertainty,8
aluminum,8
metals,8
restoration,8
college,8
policy,8
conservation,8
incidence,8
virulence,8
participant,8
skills,8
maintenance,8
tomatoes,8
software,8
phylogenetic,8
mississippi,8
fertilization,8
flavonoids,8
mining,8
cytology,8
ploidies,8
helianthus,8
species,8
hemicellulose,8
bacteria,8
disorder,8
fungicide,8
sweet,8
behavioral,8
products,8
indexing,8
preparation,8
exposure,8
businesses,8
solid,8
sector,8
assessment,8
transmission,8
hybrid,8
vigor,8
detection,8
germination,8
root,8
infection,8
silicon,8
resilience,8
toxin,7
biochemistry,7
effect,7
physical,7
atmospheric,7
sucrose,7
global,7
america,7
coupled,7
ear,7
processes,7
evaporation,7
infiltration,7
neutrons,7
face,7
internships,7
literature,7
effects,7
optimization,7
arts,7
blood,7
mechanisms,7
asia,7
cherry,7
sodium,7
chloride,7
update,7
dissection,7
institutes,7
magnetic,7
resonance,7
bread,7
commercialization,7
phenols,7
joints,7
social,7
antimicrobial,7
immune,7
butanols,7
succinic,7
uptake,7
translating,7
habitats,7
hair,7
validation,7
parasites,7
iron,7
binding,7
tannic,7
chironomus,7
thummi,7
availability,7
program,7
reference,7
fruits,6
weevils,6
cabbage,6
enzyme,6
positional,6
hormones,6
regulators,6
receptor,6
mitochondria,6
biocompatible,6
tissue,6
viral,6
department,6
gulf,6
coast,6
investments,6
peer,6
review,6
adverse,6
algorithms,6
analytical,6
fossils,6
profiling,6
circadian,6
factors,6
probability,6
cucurbita,6
quarantine,6
glyphosate,6
gasoline,6
rest,6
order,6
imaging,6
chloroplasts,6
fellowship,6
interdisciplinary,6
outbreaks,6
toxic,6
driving,6
multidisciplinary,6
arizona,6
sales,6
residual,6
state,6
parasitic,6
glycerol,6
cynodon,6
lesion,6
communication,6
india,6
sahara,6
shuffling,6
experimental,6
image,6
public,6
biobase,6
grasslands,6
nutritive,6
drops,6
severities,6
route,6
citrus,6
epigenetic,6
flavus,6
deposition,6
extreme,6
stressor,6
promotion,6
nuts,6
bees,6
benign,6
general,6
networks,6
fractionation,6
type,6
vision,6
gas,6
transcriptomics,6
honey,6
insecticide,6
surgical,6
zinc,6
arabinose,6
carbene,6
inducible,6
lactones,6
pyrones,6
cerevisiae,6
xylitol,6
reductase,6
acute,6
frequencies,6
epidemiology,5
hardness,5
flexibility,5
particle,5
instrument,5
habits,5
rapid,5
controlled,5
humidity,5
detoxication,5
mouseear,5
cress,5
mass,5
housing,5
reaction,5
iowa,5
occupations,5
sustainable,5
fostering,5
method,5
mexican,5
internet,5
structures,5
components,5
backcrossings,5
conditioning,5
regulatory,5
element,5
ipomoea,5
symptoms,5
minor,5
sesame,5
rivers,5
paper,5
sciences,5
european,5
pest,5
automobile,5
visit,5
applied,5
schools,5
fly,5
meat,5
pathology,5
formaldehyde,5
bioprocess,5
nematode,5
coleoptera,5
drinking,5
warming,5
poverty,5
agents,5
taxonomy,5
preservation,5
forest,5
reading,5
milk,5
bagasse,5
scale,5
reliance,5
qtl,5
planetary,5
atmosphere,5
meter,5
laboratory,5
regulator,5
combinatorial,5
specificity,5
phenomics,5
vivo,5
electromagnetic,5
burn,5
poison,5
texture,5
lolium,5
membrane,5
ions,5
thermal,5
teacher,5
fast,5
instructing,5
female,5
group,5
intestines,5
ethiopia,5
visual,5
diagnosis,5
beets,5
viscosity,5
pathogenesis,5
caco2,5
lentils,5
operative,5
situ,5
dust,5
promoter,5
region,5
speed,5
3dimensional,5
recruit,5
epidemiologic,4
instrumentation,4
flour,4
killings,4
watermelon,4
object,4
technologies,4
feedback,4
heavy,4
hormone,4
simulate,4
priority,4
race,4
sudan,4
brazil,4
low,4
planets,4
