,0
research,454
genetic,357
plants,302
production,292
improved,274
development,270
sorghum,270
resistance,250
plant,224
system,217
base,212
cereals,204
process,190
data,189
technology,184
trait,184
food,174
stress,171
water,170
population,166
biological,165
disease,165
genes,164
molecular,158
gene,157
environment,154
resources,152
goals,151
agriculture,146
programs,142
genome,138
names,136
methods,126
wheat,125
breeding,124
biomass,122
health,121
response,118
risk,117
of,116
study,112
tool,110
source,109
poaceae,106
affect,105
testing,105
address,104
maize,103
modeling,103
novel,102
genomics,102
soil,101
seeds,101
knowledge,99
structure,97
united,94
growth,92
states,92
time,92
economics,91
droughts,90
cost,89
industry,85
work,85
productivity,83
hybrids,81
chemicals,79
sugar,79
rice,78
role,77
area,77
seasons,76
biology,75
dna,75
universities,74
saccharum,74
training,73
collection,72
proteins,71
evaluation,71
feeding,71
,70
dietary,70
and,69
environmental,69
temperature,69
human,69
variant,68
climate,67
performance,67
measures,66
carbon,66
cell,64
life,64
gossypium,63
management,63
engineering,63
nutrient,62
future,61
meetings,61
pathway,60
insecta,59
ethanol,59
soybeans,59
design,59
phenotype,59
techniques,58
communities,58
texas,57
roots,57
analysis,57
genetics,57
complex,56
site,56
maps,55
expression,55
biochemical,54
farmer,54
harvest,52
laboratories,50
sequencing,50
marketing,49
scientist,49
high,49
protein,49
genotype,49
africa,49
nitrogen,48
physiological,48
grain,48
vulgare,48
property,47
change,47
pathogen,47
monitor,46
farming,46
outcome,46
in,46
characteristics,45
aphids,45
science,45
acids,44
regulation,44
acid,43
natural,43
location,43
collaborations,43
sampling,42
practice,42
assay,42
security,42
interest,41
interactions,41
international,41
quantitative,41
behavior,41
resource,41
irrigation,40
personnel,40
function,40
models,40
impact,39
dioxide,39
marker,39
variation,39
gases,38
students,38
screening,38
mutant,37
rotation,37
nutritional,37
starch,36
fermentation,36
economic,36
animal,36
transgenic,36
fungus,36
oils,35
control,35
person,35
loci,35
livestock,35
student,35
metabolism,34
related,34
educational,34
funding,34
link,34
generations,34
fertilizers,34
metabolic,33
leaves,33
innovation,33
reporting,33
animals,33
to,33
south,33
social,33
procedures,32
growthdevelopment,32
reproductive,32
relative,32
organisms,32
databases,32
prevention,32
enzymes,32
rna,32
quality,31
methodology,31
prevent,30
tolerance,30
studies,29
phase,29
pattern,29
systems,29
investigation,29
carbohydrates,29
factor,29
grant,29
fiber,29
mutation,29
vegetables,28
factors,28
diseases,28
fabaceae,28
country,28
pressure,27
liquid,27
model,27
cells,27
signal,27
markers,27
cattle,27
education,27
blood,27
wasting,27
architecture,26
success,26
arabidopsis,26
substance,26
alcohol,26
national,26
juice,26
family,26
diet,26
vitro,26
falls,25
physiology,25
evolution,25
the,25
price,25
cellulose,25
ensure,25
virus,25
insect,24
molds,24
microbial,24
kansas,24
sound,24
services,24
comparative,24
effectiveness,24
individual,24
stem,24
insecticides,24
inbreeding,24
pennisetum,24
insight,24
herbicides,24
drug,23
heating,23
tissues,23
community,23
ecology,23
surface,23
alleles,23
transduction,23
workshop,23
rural,23
experience,23
intervention,23
bioinformatics,23
publications,23
flowers,23
medical,23
aspergillus,23
pesticides,23
outreach,23
clinical,23
exposure,23
sativa,22
fertility,22
small,22
surveys,22
staging,22
reproduction,22
functional,22
feed,22
recording,22
previous,22
events,22
foundations,22
grants,22
infection,22
measurement,21
bean,21
ecosystem,21
greenhouse,21
play,21
operation,21
income,21
sequence,21
web,21
drinking,21
transmission,21
institutes,21
louisiana,21
candidate,21
lignin,21
recommendation,21
event,21
fatty,21
cold,21
chromatography,20
weather,20
heat,20
decision,20
adoption,20
petroleum,20
genomic,20
lead,20
millet,20
consumption,20
public,20
energy,20
aflatoxins,20
agricultural,20
anabolism,20
agents,20
avena,19
mediating,19
photosynthesis,19
cloning,19
male,19
head,19
domestic,19
violence,19
information,19
preparation,19
member,19
density,19
complement,19
seedling,19
project,19
new,19
recovery,19
association,19
sensor,18
weight,18
disorders,18
discovery,18
dependence,18
learning,18
african,18
behavioral,18
pharmaceutical,18
preparations,18
database,18
exhibits,18
modification,18
sickle,18
mycotoxins,17
movement,17
effect,17
microbe,17
vector,17
procedure,17
attention,17
hiv,17
organism,17
effects,17
california,17
wall,17
zea,17
stream,17
host,17
defense,17
undergraduate,17
wide,17
protocols,16
pollen,16
support,16
positioning,16
equilibrium,16
use,16
sahara,16
problem,16
value,16
computer,16
adverse,16
government,16
infrastructure,16
chromosomes,16
chromosome,16
next,16
generation,16
potato,16
countries,16
mission,16
beef,16
safety,16
industrialization,16
processing,15
documentation,15
field,15
nutrition,15
phytochemical,15
peanuts,15
attribute,15
transcription,15
simulation,15
colletotrichum,15
puerto,15
rico,15
skills,15
effective,15
regeneration,15
businesses,15
institution,15
school,15
panicum,15
photoperiod,15
mapping,15
publishing,15
polymers,15
nature,15
adopted,15
nematoda,15
arthropods,15
child,15
light,14
color,14
activity,14
arachis,14
hypogaea,14
minerals,14
cycle,14
transportation,14
adaptation,14
prevalence,14
reduction,14
sales,14
series,14
faculty,14
supply,14
energygenerating,14
biotechnology,14
height,14
recombinants,14
chemical,14
developing,14
county,14
injury,14
dynamics,14
award,14
fuels,14
genomewide,14
adult,14
southeastern,14
yeasts,14
transcriptome,14
pathogenic,14
toxin,13
schedule,13
nebraska,13
interaction,13
north,13
resolution,13
land,13
stages,13
frequencies,13
institute,13
peer,13
american,13
morphology,13
set,13
air,13
back,13
accounting,13
mechanism,13
antioxidants,13
poa,13
solutions,13
crops,13
societies,13
manure,13
bacteria,13
fusarium,13
transcript,13
graduate,13
digestion,13
rain,13
lipids,13
fossil,13
excision,13
imagery,13
predisposition,13
organ,13
xylose,13
microbiome,13
guidelines,12
gluten,12
remote,12
coupled,12
wind,12
mutagenesis,12
postdoctoral,12
inhibitorantagonist,12
tobacco,12
cessation,12
projects,12
prospective,12
journals,12
output,12
equipment,12
parents,12
specialties,12
symptoms,12
alfalfa,12
fowls,12
relevance,12
toxic,12
industrial,12
product,12
vectors,12
disorder,12
length,12
chemistry,12
trials,12
female,12
laboratory,12
pollution,12
pathogenesis,12
saccharomyces,12
oats,11
sensing,11
policies,11
profile,11
making,11
mexico,11
virulence,11
participant,11
gender,11
sexual,11
hour,11
oklahoma,11
florida,11
trees,11
chain,11
enhancement,11
carolina,11
fruit,11
fitness,11
arkansas,11
silage,11
vivo,11
anemia,11
brassica,11
iron,11
care,11
hydrolysis,11
glucose,11
computerized,10
clover,10
transfer,10
sterility,10
fostering,10
fellow,10
tomatoes,10
transgenes,10
materials,10
culture,10
cohort,10
diagnosis,10
abuse,10
persons,10
applications,10
sex,10
hand,10
computing,10
trend,10
profiling,10
birds,10
descriptor,10
botanicals,10
approach,10
transcriptomics,10
organic,10
experimental,10
hemoglobin,10
costs,10
secure,10
detection,10
scheme,10
translating,10
parasites,10
infectious,10
onchocerciasis,10
chronic,10
peptide,10
barley,10
epidemiology,9
plastics,9
amendment,9
strategies,9
global,9
precipitation,9
metals,9
mass,9
therapeutic,9
mildew,9
race,9
reaction,9
sudan,9
low,9
career,9
nuclear,9
statistics,9
business,9
cognitive,9
expectancy,9
pilot,9
for,9
woman,9
bread,9
label,9
literature,9
phosphorus,9
arts,9
linkage,9
cues,9
elements,9
absorption,9
sciences,9
genbank,9
symposium,9
mays,9
joints,9
running,9
interference,9
fractionation,9
patients,9
lignocellulose,9
center,9
supplementation,9
repository,9
zinc,9
tools,9
binding,9
program,9
resilience,9
commercially,9
viable,9
uncertainty,8
aluminum,8
hormone,8
hormones,8
receptor,8
restoration,8
college,8
policy,8
conservation,8
incidence,8
alcohols,8
maintenance,8
tissue,8
syndrome,8
epidemic,8
malt,8
pregnant,8
socioeconomics,8
therapy,8
world,8
organization,8
cynodon,8
review,8
software,8
phylogenetic,8
mississippi,8
fertilization,8
element,8
sodium,8
flavonoids,8
mining,8
cytology,8
ploidies,8
helianthus,8
species,8
paper,8
hemicellulose,8
fellowship,8
flavus,8
nuts,8
deposition,8
multidisciplinary,8
commercialization,8
fungicide,8
sweet,8
dose,8
products,8
indexing,8
oral,8
antineoplastic,8
mus,8
solid,8
sector,8
assessment,8
hybrid,8
vigor,8
pump,8
germination,8
root,8
brain,8
epilepsy,8
age,8
silicon,8
epidemiologic,7
biochemistry,7
flexibility,7
instrument,7
physical,7
rapid,7
atmospheric,7
sucrose,7
america,7
ear,7
processes,7
evaporation,7
infiltration,7
neutrons,7
face,7
internships,7
minority,7
other,7
drugs,7
awareness,7
beer,7
interview,7
on,7
women,7
efficacy,7
specific,7
qualifier,7
wine,7
facility,7
rattus,7
optimization,7
mechanisms,7
asia,7
cherry,7
chloride,7
probability,7
update,7
signs,7
dissection,7
magnetic,7
resonance,7
regulator,7
preventive,7
bone,7
messenger,7
reading,7
outbreaks,7
fly,7
pathology,7
phenols,7
body,7
communication,7
affinity,7
antimicrobial,7
immune,7
image,7
milk,7
mouse,7
butanols,7
succinic,7
uptake,7
specificity,7
habitats,7
hair,7
validation,7
perception,7
membrane,7
speed,7
stroke,7
tannic,7
chironomus,7
thummi,7
visual,7
availability,7
birth,7
acute,7
reference,7
malaria,7
fruits,6
weevils,6
cabbage,6
killings,6
enzyme,6
neglect,6
feedback,6
positional,6
regulators,6
mali,6
mitochondria,6
biocompatible,6
or,6
attitude,6
clinic,6
infections,6
home,6
indigenous,6
solving,6
rate,6
self,6
southern,6
theories,6
viral,6
department,6
gulf,6
coast,6
investments,6
algorithms,6
analytical,6
fossils,6
structures,6
status,6
circadian,6
throughput,6
cucurbita,6
quarantine,6
glyphosate,6
gasoline,6
rest,6
order,6
imaging,6
chloroplasts,6
interdisciplinary,6
metabolomics,6
driving,6
visit,6
combat,6
applied,6
arizona,6
residual,6
state,6
parasitic,6
glycerol,6
lesion,6
malnutrition,6
india,6
manihot,6
shuffling,6
nut,6
erythrocytes,6
globin,6
hydroxyurea,6
legal,6
patent,6
mortality,6
sickling,6
biobase,6
scale,6
grasslands,6
nutritive,6
drops,6
severities,6
route,6
citrus,6
epigenetic,6
extreme,6
stressor,6
promotion,6
migration,6
bees,6
benign,6
general,6
networks,6
recurrence,6
seizures,6
urine,6
antibodies,6
hereditary,6
a,6
pain,6
endocrine,6
type,6
vision,6
gas,6
carrier,6
poisons,6
honey,6
insecticide,6
toxicology,6
surgical,6
arabinose,6
carbene,6
inducible,6
lactones,6
pyrones,6
cerevisiae,6
xylitol,6
reductase,6
fetal,6
hardness,5
particle,5
habits,5
technique,5
controlled,5
humidity,5
detoxication,5
heavy,5
mouseear,5
cress,5
housing,5
injection,5
iowa,5
occupations,5
sustainable,5
method,5
pharmacologic,5
acquired,5
immunodeficiency,5
affective,5
aids,5
aidshiv,5
beverages,5
cannabis,5
cocaine,5
contextual,5
crosssectional,5
dancing,5
seropositivity,5
men,5
methamphetamine,5
motivation,5
multilevel,5
alcoholism,5
neighborhoods,5
influence,5
recreation,5
request,5
behaviors,5
risktaking,5
sexually,5
transmitted,5
stigma,5
stigmata,5
section,5
spottings,5
ticks,5
entomology,5
mexican,5
colorado,5
internet,5
components,5
backcrossings,5
conditioning,5
regulatory,5
ipomoea,5
minor,5
sesame,5
rivers,5
european,5
pest,5
automobile,5
developmental,5
schools,5
culicidae,5
meat,5
west,5
formaldehyde,5
bioprocess,5
nematode,5
coleoptera,5
shapes,5
europe,5
warming,5
poverty,5
taxonomy,5
preservation,5
forest,5
fda,5
approved,5
inherited,5
writing,5
bagasse,5
reliance,5
qtl,5
planetary,5
atmosphere,5
meter,5
combinatorial,5
phenomics,5
larva,5
peptides,5
ergot,5
eating,5
impairment,5
almond,5
electromagnetic,5
burn,5
sentinel,5
poison,5
texture,5
polymorphism,5
year,5
old,5
cyanogen,5
edible,5
etiology,5
neurologic,5
ocular,5
onchocerca,5
volvulus,5
province,5
tanzania,5
uganda,5
vitamin,5
lolium,5
ions,5
thermal,5
congo,5
teacher,5
categories,5
malignant,5
liver,5
primary,5
transplantation,5
progression,5
left,5
neurocognitive,5
therapeutics,5
failure,5
renal,5
spleen,5
up,5
fast,5
instructing,5
side,5
group,5
intestines,5
ethiopia,5
treatment,5
isotopes,5
basic,5
beets,5
viscosity,5
caco2,5
lentils,5
operative,5
situ,5
dust,5
experiment,5
promoter,5
region,5
3dimensional,5
recruit,5
instrumentation,4
sorting,4
formulations,4
flour,4
molecule,4
watermelon,4
object,4
oxygen,4
emerging,4
technologies,4
simulate,4
administrator,4
automation,4
priority,4
agent,4
spores,4
brazil,4
planets,4
recruitment,4
embryonic,4
day,4
client,4
nidulans,4
mice,4
medicago,4
scanning,4
specialist,4
sample,4
genus,4
agencies,4
radiation,4
utah,4
tennessee,4
vessels,4
steam,4
achievement,4
arm,4
pacemaker,4
oryza,4
npalmitoylgalactosylsphingosine,4
fingerprinting,4
material,4
code,4
homologous,4
informant,4
userfriendly,4
kentucky,4
molasses,4
illness,4
nile,4
benefit,4
devices,4
island,4
esters,4
biocontrols,4
microorganism,4
insurance,4
kenya,4
pisum,4
sativum,4
medicine,4
professor,4
rye,4
cereal,4
agreement,4
pennsylvania,4
virginia,4
archives,4
spectrum,4
hospitals,4
polymerization,4
partner,4
mastication,4
electricity,4
consumer,4
skin,4
senegal,4
transport,4
angiosperms,4
longevity,4
library,4
prototype,4
analyses,4
polysaccharides,4
carotenoids,4
forestry,4
desulfurization,4
gypsum,4
proteomics,4
doctor,4
philosophy,4
fluorescence,4
mentors,4
communicable,4
vitamins,4
degradation,4
analgesics,4
flow,4
marrow,4
usage,4
folic,4
hyperviscosity,4
influenza,4
vaccination,4
intravenous,4
overload,4
manuscripts,4
morbidity,4
penicillins,4
supportive,4
transfusion,4
proposals,4
ruminants,4
alabama,4
lasers,4
summer,4
private,4
cytoplasm,4
citrate,4
citrates,4
crystallography,4
tertiary,4
ethyl,4
methanesulfonate,4
hydrolases,4
thermostability,4
induced,4
loa,4
nerve,4
stable,4
isotope,4
nucleotide,4
inventories,4
branched,4
epigenomics,4
amino,4
ascorbic,4
immobilized,4
nanoassembly,4
oligosaccharides,4
pectins,4
toxicity,4
formulation,4
beta,4
rodent,4
xray,4
network,4
complementary,4
methodologies,4
mosquito,4
ground,4
overexpression,4
empowered,4
phenome,4
whole,4
duodenum,4
composition,4
estrogen,4
infant,4
maternal,4
perinatal,4
mechanical,4
splicing,4
calibration,3
hemp,3
equation,3
homeostasis,3
micronutrients,3
kinase,3
fusion,3
fragmentography,3
proteome,3
